lr_pair	ligand_gene_symbol	receptor_gene_symbol	ligand_gene_id	receptor_gene_id	ligand_ensembl_protein_id	receptor_ensembl_protein_id	ligand_ensembl_gene_id	receptor_ensembl_gene_id	evidence
Sema4a_Plxnb1	Sema4a	Plxnb1	20351	235611	ENSMUSP00000029700	ENSMUSP00000071966	ENSMUSG00000028064	ENSMUSG00000053646	21203905,20043131
Sema4a_Plxnb2	Sema4a	Plxnb2	20351	140570	ENSMUSP00000029700	ENSMUSP00000051731	ENSMUSG00000028064	ENSMUSG00000036606	29981480
Ccn1_Itgam	Ccn1	Itgam	16007	16409	ENSMUSP00000029846	ENSMUSP00000068468	ENSMUSG00000028195	ENSMUSG00000030786	27098435
Tnfsf8_Tnfrsf8	Tnfsf8	Tnfrsf8	21949	21941	ENSMUSP00000030047	ENSMUSP00000030339	ENSMUSG00000028362	ENSMUSG00000028602	8391931
Tln1_Itgal	Tln1	Itgal	21894	16408	ENSMUSP00000030187	ENSMUSP00000101913	ENSMUSG00000028465	ENSMUSG00000030830	22431571,22075696
Tln1_Itgb1	Tln1	Itgb1	21894	16412	ENSMUSP00000030187	ENSMUSP00000087457	ENSMUSG00000028465	ENSMUSG00000025809	20332112
Col9a2_Mag	Col9a2	Mag	12840	17136	ENSMUSP00000030372	ENSMUSP00000139881	ENSMUSG00000028626	ENSMUSG00000036634	2446864
Edn2_Ednrb	Edn2	Ednrb	13615	13618	ENSMUSP00000030384	ENSMUSP00000126057	ENSMUSG00000028635	ENSMUSG00000022122	16381603
Edn2_Kel	Edn2	Kel	13615	23925	ENSMUSP00000030384	ENSMUSP00000031899	ENSMUSG00000028635	ENSMUSG00000029866	10438732
Edn2_Ednra	Edn2	Ednra	13615	13617	ENSMUSP00000030384	ENSMUSP00000034029	ENSMUSG00000028635	ENSMUSG00000031616	16381603
Sema3c_Plxna4	Sema3c	Plxna4	20348	243743	ENSMUSP00000030568	ENSMUSP00000110748	ENSMUSG00000028780	ENSMUSG00000029765	29661844
Sema3c_Plxnb1	Sema3c	Plxnb1	20348	235611	ENSMUSP00000030568	ENSMUSP00000071966	ENSMUSG00000028780	ENSMUSG00000053646	29348142
Sema3c_Nrp2	Sema3c	Nrp2	20348	18187	ENSMUSP00000030568	ENSMUSP00000109794	ENSMUSG00000028780	ENSMUSG00000025969	22948112,30679185
Hgf_Itgb1	Hgf	Itgb1	15234	16412	ENSMUSP00000030683	ENSMUSP00000087457	ENSMUSG00000028864	ENSMUSG00000025809	24844558
Hgf_Nrp2	Hgf	Nrp2	15234	18187	ENSMUSP00000030683	ENSMUSP00000109794	ENSMUSG00000028864	ENSMUSG00000025969	22948112
Hgf_Plxnb1	Hgf	Plxnb1	15234	235611	ENSMUSP00000030683	ENSMUSP00000071966	ENSMUSG00000028864	ENSMUSG00000053646	20164843
Hgf_Met	Hgf	Met	15234	17295	ENSMUSP00000030683	ENSMUSP00000111103	ENSMUSG00000028864	ENSMUSG00000009376	11735009
Rspo1_Lgr4	Rspo1	Lgr4	192199	107515	ENSMUSP00000030687	ENSMUSP00000047325	ENSMUSG00000028871	ENSMUSG00000050199	21693646
Rspo1_Lgr6	Rspo1	Lgr6	192199	329252	ENSMUSP00000030687	ENSMUSP00000035444	ENSMUSG00000028871	ENSMUSG00000042793	21727895
Rspo1_Lrp6	Rspo1	Lrp6	192199	16974	ENSMUSP00000030687	ENSMUSP00000032322	ENSMUSG00000028871	ENSMUSG00000030201	17035101
Rspo1_Znrf3	Rspo1	Znrf3	192199	407821	ENSMUSP00000030687	ENSMUSP00000105493	ENSMUSG00000028871	ENSMUSG00000041961	28467820,29405118
Sema3a_Plxna4	Sema3a	Plxna4	20346	243743	ENSMUSP00000030714	ENSMUSP00000110748	ENSMUSG00000028883	ENSMUSG00000029765	24332039
Sema3a_Nrp2	Sema3a	Nrp2	20346	18187	ENSMUSP00000030714	ENSMUSP00000109794	ENSMUSG00000028883	ENSMUSG00000025969	22948112,18283547
Sema3a_Plxna1	Sema3a	Plxna1	20346	18844	ENSMUSP00000030714	ENSMUSP00000131840	ENSMUSG00000028883	ENSMUSG00000030084	30353093
Uts2_Uts2r	Uts2	Uts2r	24111	217369	ENSMUSP00000030803	ENSMUSP00000046920	ENSMUSG00000028963	ENSMUSG00000039321	23293629,17931747
Cort_Sstr3	Cort	Sstr3	12854	20607	ENSMUSP00000030815	ENSMUSP00000058040	ENSMUSG00000028971	ENSMUSG00000044933	12145348
Cort_Sstr2	Cort	Sstr2	12854	20606	ENSMUSP00000030815	ENSMUSP00000138101	ENSMUSG00000028971	ENSMUSG00000047904	12145348
Cort_Sstr4	Cort	Sstr4	12854	20608	ENSMUSP00000030815	ENSMUSP00000105588	ENSMUSG00000028971	ENSMUSG00000037014	12145348
Cort_Sstr5	Cort	Sstr5	12854	20609	ENSMUSP00000030815	ENSMUSP00000051085	ENSMUSG00000028971	ENSMUSG00000050824	11011067,12145348
Cort_Sstr1	Cort	Sstr1	12854	20605	ENSMUSP00000030815	ENSMUSP00000106299	ENSMUSG00000028971	ENSMUSG00000035431	12145348
Cort_Ghsr	Cort	Ghsr	12854	208188	ENSMUSP00000030815	ENSMUSP00000061153	ENSMUSG00000028971	ENSMUSG00000051136	17632010
Draxin_Dcc	Draxin	Dcc	70433	13176	ENSMUSP00000030862	ENSMUSP00000110593	ENSMUSG00000029005	ENSMUSG00000060534	21957262
Gnb1_Kcnj6	Gnb1	Kcnj6	14688	16522	ENSMUSP00000030940	ENSMUSP00000097108	ENSMUSG00000029064	ENSMUSG00000043301	27074662
Nmu_Nmur2	Nmu	Nmur2	56183	216749	ENSMUSP00000031146	ENSMUSP00000044718	ENSMUSG00000029236	ENSMUSG00000037393	15585845
Bmp3_Acvr2b	Bmp3	Acvr2b	110075	11481	ENSMUSP00000031278	ENSMUSP00000126108	ENSMUSG00000029335	ENSMUSG00000061393	17924656
Bmp3_Acvr2a	Bmp3	Acvr2a	110075	11480	ENSMUSP00000031278	ENSMUSP00000067305	ENSMUSG00000029335	ENSMUSG00000052155	17924656
Fgf5_Fgfr1	Fgf5	Fgfr1	14176	14182	ENSMUSP00000031280	ENSMUSP00000081041	ENSMUSG00000029337	ENSMUSG00000031565	23403721
Fgf5_Fgfr2	Fgf5	Fgfr2	14176	14183	ENSMUSP00000031280	ENSMUSP00000112430	ENSMUSG00000029337	ENSMUSG00000030849	16597617,23403721
Fgf5_Fgfr3	Fgf5	Fgfr3	14176	14184	ENSMUSP00000031280	ENSMUSP00000085122	ENSMUSG00000029337	ENSMUSG00000054252	16597617,23403721
Cxcl5_Cxcr2	Cxcl5	Cxcr2	20311	12765	ENSMUSP00000031318	ENSMUSP00000102512	ENSMUSG00000029371	ENSMUSG00000026180	31311916,21601983
Cxcl5_Ackr1	Cxcl5	Ackr1	20311	13349	ENSMUSP00000031318	ENSMUSP00000045134	ENSMUSG00000029371	ENSMUSG00000037872	20643340
Ppbp_Cxcr2	Ppbp	Cxcr2	57349	12765	ENSMUSP00000031319	ENSMUSP00000102512	ENSMUSG00000029372	ENSMUSG00000026180	24335961
Ppbp_Cxcr1	Ppbp	Cxcr1	57349	227288	ENSMUSP00000031319	ENSMUSP00000139555	ENSMUSG00000029372	ENSMUSG00000048480	24335961
Pf4_Thbd	Pf4	Thbd	56744	21824	ENSMUSP00000031320	ENSMUSP00000096877	ENSMUSG00000029373	ENSMUSG00000074743	9395524
Pf4_Fgfr2	Pf4	Fgfr2	56744	14183	ENSMUSP00000031320	ENSMUSP00000112430	ENSMUSG00000029373	ENSMUSG00000030849	9558385
Pf4_Cxcr3	Pf4	Cxcr3	56744	12766	ENSMUSP00000031320	ENSMUSP00000052444	ENSMUSG00000029373	ENSMUSG00000050232	19152649,18248618,27512119,10699158,24218476
Pf4_Lrp1	Pf4	Lrp1	56744	16971	ENSMUSP00000031320	ENSMUSP00000044004	ENSMUSG00000029373	ENSMUSG00000040249	20806113
Areg_Erbb3	Areg	Erbb3	11839	13867	ENSMUSP00000031325	ENSMUSP00000080716	ENSMUSG00000029378	ENSMUSG00000018166	8702723
Areg_Erbb2	Areg	Erbb2	11839	13866	ENSMUSP00000031325	ENSMUSP00000053897	ENSMUSG00000029378	ENSMUSG00000062312	8702723,25086039
Areg_Erbb4	Areg	Erbb4	11839	13869	ENSMUSP00000031325	ENSMUSP00000114123	ENSMUSG00000029378	ENSMUSG00000062209	8702723
Cxcl3_Cxcr2	Cxcl3	Cxcr2	330122	12765	ENSMUSP00000031326	ENSMUSP00000102512	ENSMUSG00000029379	ENSMUSG00000026180	10714678
Cxcl3_Cxcr3	Cxcl3	Cxcr3	330122	12766	ENSMUSP00000031326	ENSMUSP00000052444	ENSMUSG00000029379	ENSMUSG00000050232	8702798
Cxcl1_Cxcr2	Cxcl1	Cxcr2	14825	12765	ENSMUSP00000031327	ENSMUSP00000102512	ENSMUSG00000029380	ENSMUSG00000026180	8702798
Cxcl1_Cxcr1	Cxcl1	Cxcr1	14825	227288	ENSMUSP00000031327	ENSMUSP00000139555	ENSMUSG00000029380	ENSMUSG00000048480	15133028,8702798
Cxcl1_Ackr1	Cxcl1	Ackr1	14825	13349	ENSMUSP00000031327	ENSMUSP00000045134	ENSMUSG00000029380	ENSMUSG00000037872	12734373
Il31_Il31ra	Il31	Il31ra	76399	218624	ENSMUSP00000031389	ENSMUSP00000058045	ENSMUSG00000029437	ENSMUSG00000050377	15184896,21982586
Pla2g1b_Pla2r1	Pla2g1b	Pla2r1	18778	18779	ENSMUSP00000031495	ENSMUSP00000108144	ENSMUSG00000029522	ENSMUSG00000054580	10922494
Col1a2_Itgb1	Col1a2	Itgb1	12843	16412	ENSMUSP00000031668	ENSMUSP00000087457	ENSMUSG00000029661	ENSMUSG00000025809	9669995
Col1a2_Itga2	Col1a2	Itga2	12843	16398	ENSMUSP00000031668	ENSMUSP00000053891	ENSMUSG00000029661	ENSMUSG00000015533	23132859
Col1a2_Cd93	Col1a2	Cd93	12843	17064	ENSMUSP00000031668	ENSMUSP00000096876	ENSMUSG00000029661	ENSMUSG00000027435	1377218
Gng11_Kcnj6	Gng11	Kcnj6	66066	16522	ENSMUSP00000031670	ENSMUSP00000097108	ENSMUSG00000032766	ENSMUSG00000043301	27074662
Epo_Mpl	Epo	Mpl	13856	17480	ENSMUSP00000031723	ENSMUSP00000099732	ENSMUSG00000029711	ENSMUSG00000006389	8628315
Gnb2_Kcnj6	Gnb2	Kcnj6	14693	16522	ENSMUSP00000031726	ENSMUSP00000097108	ENSMUSG00000029713	ENSMUSG00000043301	27074662
Npy_Npy4r	Npy	Npy4r	109648	19065	ENSMUSP00000031843	ENSMUSP00000056576	ENSMUSG00000029819	ENSMUSG00000048337	17979777
Npy_Npy5r	Npy	Npy5r	109648	18168	ENSMUSP00000031843	ENSMUSP00000065157	ENSMUSG00000029819	ENSMUSG00000044014	15583821
Npy_Npy1r	Npy	Npy1r	109648	18166	ENSMUSP00000031843	ENSMUSP00000045530	ENSMUSG00000029819	ENSMUSG00000036437	9001438
Npy_Dpp4	Npy	Dpp4	109648	13482	ENSMUSP00000031843	ENSMUSP00000044050	ENSMUSG00000029819	ENSMUSG00000035000	30759373
Npy_Npy6r	Npy	Npy6r	109648	18169	ENSMUSP00000031843	ENSMUSP00000040797	ENSMUSG00000029819	ENSMUSG00000038071	17979777
Npy_Fap	Npy	Fap	109648	14089	ENSMUSP00000031843	ENSMUSP00000099793	ENSMUSG00000029819	ENSMUSG00000000392	26621486
Npvf_Npffr2	Npvf	Npffr2	60531	104443	ENSMUSP00000031853	ENSMUSP00000040033	ENSMUSG00000029831	ENSMUSG00000035528	21945715
Tgfa_Erbb3	Tgfa	Erbb3	21802	13867	ENSMUSP00000032066	ENSMUSP00000080716	ENSMUSG00000029999	ENSMUSG00000018166	8702723
Tgfa_Erbb2	Tgfa	Erbb2	21802	13866	ENSMUSP00000032066	ENSMUSP00000053897	ENSMUSG00000029999	ENSMUSG00000062312	11914075,25086039
Tgfa_Erbb4	Tgfa	Erbb4	21802	13869	ENSMUSP00000032066	ENSMUSP00000114123	ENSMUSG00000029999	ENSMUSG00000062209	24269963
Bmp10_Acvr1	Bmp10	Acvr1	12154	11477	ENSMUSP00000032125	ENSMUSP00000088453	ENSMUSG00000030046	ENSMUSG00000026836	16603567
Bmp10_Bmpr2	Bmp10	Bmpr2	12154	12168	ENSMUSP00000032125	ENSMUSP00000084701	ENSMUSG00000030046	ENSMUSG00000067336	16603567
Bmp10_Bmpr1a	Bmp10	Bmpr1a	12154	12166	ENSMUSP00000032125	ENSMUSP00000035900	ENSMUSG00000030046	ENSMUSG00000021796	15621726
Bmp10_Alk	Bmp10	Alk	12154	11682	ENSMUSP00000032125	ENSMUSP00000083840	ENSMUSG00000030046	ENSMUSG00000055471	24053899
Prok2_Prokr2	Prok2	Prokr2	50501	246313	ENSMUSP00000032152	ENSMUSP00000056659	ENSMUSG00000030069	ENSMUSG00000050558	17881008,18417646
Prok2_Prokr1	Prok2	Prokr1	50501	58182	ENSMUSP00000032152	ENSMUSP00000059034	ENSMUSG00000030069	ENSMUSG00000049409	15772293,30711026
Wnt7a_Fzd1	Wnt7a	Fzd1	22421	14362	ENSMUSP00000032180	ENSMUSP00000058629	ENSMUSG00000030093	ENSMUSG00000044674	28803732
Wnt7a_Fzd9	Wnt7a	Fzd9	22421	14371	ENSMUSP00000032180	ENSMUSP00000053551	ENSMUSG00000030093	ENSMUSG00000049551	25408172
Wnt7a_Fzd3	Wnt7a	Fzd3	22421	14365	ENSMUSP00000032180	ENSMUSP00000115325	ENSMUSG00000030093	ENSMUSG00000007989	26939553
Wnt7a_Adgra2	Wnt7a	Adgra2	22421	78560	ENSMUSP00000032180	ENSMUSP00000033876	ENSMUSG00000030093	ENSMUSG00000031486	25373781
Wnt7a_Lrp6	Wnt7a	Lrp6	22421	16974	ENSMUSP00000032180	ENSMUSP00000032322	ENSMUSG00000030093	ENSMUSG00000030201	15880584
Wnt7a_Fzd5	Wnt7a	Fzd5	22421	14367	ENSMUSP00000032180	ENSMUSP00000067783	ENSMUSG00000030093	ENSMUSG00000045005	20530549,12857724,18567805
Wnt7a_Fzd4	Wnt7a	Fzd4	22421	14366	ENSMUSP00000032180	ENSMUSP00000049852	ENSMUSG00000030093	ENSMUSG00000049791	25373781,30478038
Wnt7a_Fzd7	Wnt7a	Fzd7	22421	14369	ENSMUSP00000032180	ENSMUSP00000109884	ENSMUSG00000030093	ENSMUSG00000041075	24711502
Gdf3_Acvr2b	Gdf3	Acvr2b	14562	11481	ENSMUSP00000032211	ENSMUSP00000126108	ENSMUSG00000030117	ENSMUSG00000061393	17936261
Gdf3_Acvr2a	Gdf3	Acvr2a	14562	11480	ENSMUSP00000032211	ENSMUSP00000067305	ENSMUSG00000030117	ENSMUSG00000052155	17936261
Clec2d_Klrb1b	Clec2d	Klrb1b	93694	80782	ENSMUSP00000032260	ENSMUSP00000032472	ENSMUSG00000030157	ENSMUSG00000079298	25681346,16751398,14990792
Rtn2_Rtn4r	Rtn2	Rtn4r	20167	65079	ENSMUSP00000032559	ENSMUSP00000062924	ENSMUSG00000030401	ENSMUSG00000043811	17189258
Vasp_Itga4	Vasp	Itga4	22323	16401	ENSMUSP00000032561	ENSMUSP00000099718	ENSMUSG00000030403	ENSMUSG00000027009	28320969
Mfge8_Itgb5	Mfge8	Itgb5	17304	16419	ENSMUSP00000032825	ENSMUSP00000069416	ENSMUSG00000030605	ENSMUSG00000022817	17620600,14697347,24441829
Mfge8_Itgb1	Mfge8	Itgb1	17304	16412	ENSMUSP00000032825	ENSMUSP00000087457	ENSMUSG00000030605	ENSMUSG00000025809	27092791
Calca_Calcrl	Calca	Calcrl	12310	54598	ENSMUSP00000032907	ENSMUSP00000073875	ENSMUSG00000030669	ENSMUSG00000059588	32219216
Calca_Calcr	Calca	Calcr	12310	12311	ENSMUSP00000032907	ENSMUSP00000075070	ENSMUSG00000030669	ENSMUSG00000023964	2158663
Fgf21_Fgfr1	Fgf21	Fgfr1	56636	14182	ENSMUSP00000033099	ENSMUSP00000081041	ENSMUSG00000030827	ENSMUSG00000031565	23403721
Fgf21_Fgfr2	Fgf21	Fgfr2	56636	14183	ENSMUSP00000033099	ENSMUSP00000112430	ENSMUSG00000030827	ENSMUSG00000030849	16597617
Fgf21_Fgfr3	Fgf21	Fgfr3	56636	14184	ENSMUSP00000033099	ENSMUSP00000085122	ENSMUSG00000030827	ENSMUSG00000054252	16597617,23403721
Izumo1_Izumo1r	Izumo1	Izumo1r	73456	64931	ENSMUSP00000033100	ENSMUSP00000034409	ENSMUSG00000064158	ENSMUSG00000031933	27416963
Hpx_Lrp1	Hpx	Lrp1	15458	16971	ENSMUSP00000033185	ENSMUSP00000044004	ENSMUSG00000030895	ENSMUSG00000040249	31078524
Fgf15_Fgfr1	Fgf15	Fgfr1	14170	14182	ENSMUSP00000033389	ENSMUSP00000081041	ENSMUSG00000031073	ENSMUSG00000031565	23403721,16597617
Fgf15_Fgfr2	Fgf15	Fgfr2	14170	14183	ENSMUSP00000033389	ENSMUSP00000112430	ENSMUSG00000031073	ENSMUSG00000030849	16597617
Fgf15_Fgfr3	Fgf15	Fgfr3	14170	14184	ENSMUSP00000033389	ENSMUSP00000085122	ENSMUSG00000031073	ENSMUSG00000054252	16597617
Fadd_Tradd	Fadd	Tradd	14082	71609	ENSMUSP00000033394	ENSMUSP00000034359	ENSMUSG00000031077	ENSMUSG00000031887	8565075
Cd40lg_Traf1	Cd40lg	Traf1	21947	22029	ENSMUSP00000033466	ENSMUSP00000130759	ENSMUSG00000031132	ENSMUSG00000026875	17332487
Fgf13_Fgfr1	Fgf13	Fgfr1	14168	14182	ENSMUSP00000033473	ENSMUSP00000081041	ENSMUSG00000031137	ENSMUSG00000031565	23403721,16597617
Fgf13_Fgfr2	Fgf13	Fgfr2	14168	14183	ENSMUSP00000033473	ENSMUSP00000112430	ENSMUSG00000031137	ENSMUSG00000030849	16597617
Fgf13_Scn5a	Fgf13	Scn5a	14168	20271	ENSMUSP00000033473	ENSMUSP00000112838	ENSMUSG00000031137	ENSMUSG00000032511	21817159
Fgf13_Fgfr3	Fgf13	Fgfr3	14168	14184	ENSMUSP00000033473	ENSMUSP00000085122	ENSMUSG00000031137	ENSMUSG00000054252	16597617
F9_Lrp1	F9	Lrp1	14071	16971	ENSMUSP00000033477	ENSMUSP00000044004	ENSMUSG00000031138	ENSMUSG00000040249	11560943
F8_Ldlr	F8	Ldlr	14069	16835	ENSMUSP00000033539	ENSMUSP00000034713	ENSMUSG00000031196	ENSMUSG00000032193	15840700
F8_Lrp1	F8	Lrp1	14069	16971	ENSMUSP00000033539	ENSMUSP00000044004	ENSMUSG00000031196	ENSMUSG00000040249	11560943,27794518
Fgf16_Fgfr1	Fgf16	Fgfr1	80903	14182	ENSMUSP00000033581	ENSMUSP00000081041	ENSMUSG00000031230	ENSMUSG00000031565	23403721
Fgf16_Fgfr2	Fgf16	Fgfr2	80903	14183	ENSMUSP00000033581	ENSMUSP00000112430	ENSMUSG00000031230	ENSMUSG00000030849	16597617,23403721
Fgf16_Fgfr3	Fgf16	Fgfr3	80903	14184	ENSMUSP00000033581	ENSMUSP00000085122	ENSMUSG00000031230	ENSMUSG00000054252	16597617
Bgn_P2rx7	Bgn	P2rx7	12111	18439	ENSMUSP00000033741	ENSMUSP00000098303	ENSMUSG00000031375	ENSMUSG00000029468	19605353
Bgn_Tlr4	Bgn	Tlr4	12111	21898	ENSMUSP00000033741	ENSMUSP00000045770	ENSMUSG00000031375	ENSMUSG00000039005	26689330
Vegfd_Nrp2	Vegfd	Nrp2	14205	18187	ENSMUSP00000033751	ENSMUSP00000109794	ENSMUSG00000031380	ENSMUSG00000025969	22948112
Vegfd_Fgfr2	Vegfd	Fgfr2	14205	14183	ENSMUSP00000033751	ENSMUSP00000112430	ENSMUSG00000031380	ENSMUSG00000030849	15215251
Vegfd_Kdr	Vegfd	Kdr	14205	16542	ENSMUSP00000033751	ENSMUSP00000109144	ENSMUSG00000031380	ENSMUSG00000062960	11574540
Vegfd_Itga9	Vegfd	Itga9	14205	104099	ENSMUSP00000033751	ENSMUSP00000044227	ENSMUSG00000031380	ENSMUSG00000039115	15590642
Angpt2_Itgb1	Angpt2	Itgb1	11601	16412	ENSMUSP00000033846	ENSMUSP00000087457	ENSMUSG00000031465	ENSMUSG00000025809	25237190,19458194
Angpt2_Tek	Angpt2	Tek	11601	21687	ENSMUSP00000033846	ENSMUSP00000099862	ENSMUSG00000031465	ENSMUSG00000006386	9204896
Tnfsf13b_Tnfrsf13c	Tnfsf13b	Tnfrsf13c	24099	72049	ENSMUSP00000033892	ENSMUSP00000105161	ENSMUSG00000031497	ENSMUSG00000068105	15697217
Col4a1_Itgb1	Col4a1	Itgb1	12826	16412	ENSMUSP00000033898	ENSMUSP00000087457	ENSMUSG00000031502	ENSMUSG00000025809	9669995
Col4a1_Cd93	Col4a1	Cd93	12826	17064	ENSMUSP00000033898	ENSMUSP00000096876	ENSMUSG00000031502	ENSMUSG00000027435	1377218
Col4a2_Itgb1	Col4a2	Itgb1	12827	16412	ENSMUSP00000033899	ENSMUSP00000087457	ENSMUSG00000031503	ENSMUSG00000025809	9669995
Col4a2_Cd93	Col4a2	Cd93	12827	17064	ENSMUSP00000033899	ENSMUSP00000096876	ENSMUSG00000031503	ENSMUSG00000027435	1377218
Vegfc_Ccbe1	Vegfc	Ccbe1	22341	320924	ENSMUSP00000033919	ENSMUSP00000117636	ENSMUSG00000031520	ENSMUSG00000046318	27159393
Vegfc_Itgb1	Vegfc	Itgb1	22341	16412	ENSMUSP00000033919	ENSMUSP00000087457	ENSMUSG00000031520	ENSMUSG00000025809	15590642
Vegfc_Nrp2	Vegfc	Nrp2	22341	18187	ENSMUSP00000033919	ENSMUSP00000109794	ENSMUSG00000031520	ENSMUSG00000025969	22948112,12613545
Vegfc_Kdr	Vegfc	Kdr	22341	16542	ENSMUSP00000033919	ENSMUSP00000109144	ENSMUSG00000031520	ENSMUSG00000062960	8617204
Vegfc_Itga9	Vegfc	Itga9	22341	104099	ENSMUSP00000033919	ENSMUSP00000044227	ENSMUSG00000031520	ENSMUSG00000039115	15590642
Plat_Lrp1	Plat	Lrp1	18791	16971	ENSMUSP00000033941	ENSMUSP00000044004	ENSMUSG00000031538	ENSMUSG00000040249	26272917
Plat_Itgam	Plat	Itgam	18791	16409	ENSMUSP00000033941	ENSMUSP00000068468	ENSMUSG00000031538	ENSMUSG00000030786	22677557
Sfrp1_Fzd2	Sfrp1	Fzd2	20377	57265	ENSMUSP00000033952	ENSMUSP00000091463	ENSMUSG00000031548	ENSMUSG00000050288	16172602
Fgf20_Fgfr1	Fgf20	Fgfr1	80857	14182	ENSMUSP00000034014	ENSMUSP00000081041	ENSMUSG00000031603	ENSMUSG00000031565	23403721,16597617
Fgf20_Fgfr2	Fgf20	Fgfr2	80857	14183	ENSMUSP00000034014	ENSMUSP00000112430	ENSMUSG00000031603	ENSMUSG00000030849	23112089,16597617
Fgf20_Fgfr3	Fgf20	Fgfr3	80857	14184	ENSMUSP00000034014	ENSMUSP00000085122	ENSMUSG00000031603	ENSMUSG00000054252	16597617,15621532
Il15_Il15ra	Il15	Il15ra	16168	16169	ENSMUSP00000034148	ENSMUSP00000077878	ENSMUSG00000031712	ENSMUSG00000023206	12453470
Il15_Il2rb	Il15	Il2rb	16168	16185	ENSMUSP00000034148	ENSMUSP00000086820	ENSMUSG00000031712	ENSMUSG00000068227	28507024
Il15_Il11ra1	Il15	Il11ra1	16168	16157	ENSMUSP00000034148	ENSMUSP00000095736	ENSMUSG00000031712	ENSMUSG00000073889	15499555
Mmp2_Itgb1	Mmp2	Itgb1	17390	16412	ENSMUSP00000034187	ENSMUSP00000087457	ENSMUSG00000031740	ENSMUSG00000025809	24611815,22349830
Cx3cl1_Itga4	Cx3cl1	Itga4	20312	16401	ENSMUSP00000034230	ENSMUSP00000099718	ENSMUSG00000031778	ENSMUSG00000027009	23125415
Cx3cl1_Itgb1	Cx3cl1	Itgb1	20312	16412	ENSMUSP00000034230	ENSMUSP00000087457	ENSMUSG00000031778	ENSMUSG00000025809	23125415
Cx3cl1_Cx3cr1	Cx3cl1	Cx3cr1	20312	13051	ENSMUSP00000034230	ENSMUSP00000063986	ENSMUSG00000031778	ENSMUSG00000052336	9931005,10805752,10699158
Ccl22_Ccr4	Ccl22	Ccr4	20299	12773	ENSMUSP00000034231	ENSMUSP00000062677	ENSMUSG00000031779	ENSMUSG00000047898	10508268,10699158,24218476
Ccl22_Ackr2	Ccl22	Ackr2	20299	59289	ENSMUSP00000034231	ENSMUSP00000050119	ENSMUSG00000031779	ENSMUSG00000044534	15067078,10699158
Ccl22_Dpp4	Ccl22	Dpp4	20299	13482	ENSMUSP00000034231	ENSMUSP00000044050	ENSMUSG00000031779	ENSMUSG00000035000	24218476
Ccl17_Ccr8	Ccl17	Ccr8	20295	12776	ENSMUSP00000034232	ENSMUSP00000038473	ENSMUSG00000031780	ENSMUSG00000042262	12050190,10699158
Ccl17_Ccr4	Ccl17	Ccr4	20295	12773	ENSMUSP00000034232	ENSMUSP00000062677	ENSMUSG00000031780	ENSMUSG00000047898	10508268,10699158
Ccl17_Ackr1	Ccl17	Ackr1	20295	13349	ENSMUSP00000034232	ENSMUSP00000045134	ENSMUSG00000031780	ENSMUSG00000037872	10699158
Ccl17_Ackr2	Ccl17	Ackr2	20295	59289	ENSMUSP00000034232	ENSMUSP00000050119	ENSMUSG00000031780	ENSMUSG00000044534	15067078,10699158
Insl3_Rxfp2	Insl3	Rxfp2	16336	140498	ENSMUSP00000034261	ENSMUSP00000067897	ENSMUSG00000079019	ENSMUSG00000053368	24478759
Insl3_Rxfp1	Insl3	Rxfp1	16336	381489	ENSMUSP00000034261	ENSMUSP00000077611	ENSMUSG00000079019	ENSMUSG00000034009	25761609
Jam3_Itgam	Jam3	Itgam	83964	16409	ENSMUSP00000034472	ENSMUSP00000068468	ENSMUSG00000031990	ENSMUSG00000030786	12208882
Jam3_Itga4	Jam3	Itga4	83964	16401	ENSMUSP00000034472	ENSMUSP00000099718	ENSMUSG00000031990	ENSMUSG00000027009	19740376
Jam3_Itgal	Jam3	Itgal	83964	16408	ENSMUSP00000034472	ENSMUSP00000101913	ENSMUSG00000031990	ENSMUSG00000030830	29282280
Jam3_Itgb1	Jam3	Itgb1	83964	16412	ENSMUSP00000034472	ENSMUSP00000087457	ENSMUSG00000031990	ENSMUSG00000025809	17099249
Apoc3_Ldlr	Apoc3	Ldlr	11814	16835	ENSMUSP00000034586	ENSMUSP00000034713	ENSMUSG00000032081	ENSMUSG00000032193	27400128
Apoc3_Lrp1	Apoc3	Lrp1	11814	16971	ENSMUSP00000034586	ENSMUSP00000044004	ENSMUSG00000032081	ENSMUSG00000040249	27400128
Apoa1_Lrp2	Apoa1	Lrp2	11806	14725	ENSMUSP00000034588	ENSMUSP00000079752	ENSMUSG00000032083	ENSMUSG00000027070	10766831
Lipc_Scarb1	Lipc	Scarb1	15450	20778	ENSMUSP00000034731	ENSMUSP00000083242	ENSMUSG00000032207	ENSMUSG00000037936	10393214,9831632
Lipc_Lrp1	Lipc	Lrp1	15450	16971	ENSMUSP00000034731	ENSMUSP00000044004	ENSMUSG00000032207	ENSMUSG00000040249	9716487,8725146
Ptgs2_Ptger4	Ptgs2	Ptger4	19225	19219	ENSMUSP00000035065	ENSMUSP00000048736	ENSMUSG00000032487	ENSMUSG00000039942	21311040
Ptgs2_Ptger3	Ptgs2	Ptger3	19225	19218	ENSMUSP00000035065	ENSMUSP00000043302	ENSMUSG00000032487	ENSMUSG00000040016	22915243,15925391,21311040
